event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp,population_1km,population_2km,population_5km,population_best
IRN35689,2026-03-01,2026,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,8,Police Forces of Iran (1989-),,1,18,,364,Middle East,Iran,Tehran,Tehran,Central,Tehran - District 7,35.7216,51.4438,1,Twitter,New media,"On 1 March 2026, Israeli forces targeted the Niloufar Police Station in a joint missile operation or air/drone strikes (coded as air/drone strikes by default) in Tehran - District 7 (Tehran, Tehran). Casualties unknown. Israel and the United States launched this joint operation, codenamed 'Roaring Lion' by Israel and 'Epic Fury' by the United States Department of Defense on 28 February 2026. US forces were excluded as actors in this event because the reported location falls outside the declared US strike zones at the time of reporting.",0,US-Iran regional conflict,1773059279,,,,
IRN35690,2026-03-01,2026,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,8,Military Forces of Iran (1989-),,1,18,,364,Middle East,Iran,Tehran,Tehran,Central,Tehran - District 18,35.6588,51.3008,1,Twitter,New media,"On 1 March 2026, Israeli forces targeted the Al Qadir Mosque, Yaftabad, in a joint missile operation or air/drone strikes (coded as air/drone strikes by default) in Tehran - District 18 (Tehran, Tehran). Casualties unknown. Israel and the United States launched this joint operation, codenamed 'Roaring Lion' by Israel and 'Epic Fury' by the United States Department of Defense on 28 February 2026. US forces were excluded as actors in this event because the reported location falls outside the declared US strike zones at the time of reporting.",0,US-Iran regional conflict,1773059279,,,,
IRN35692,2026-03-01,2026,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,8,Military Forces of Iran (1989-),,1,18,,364,Middle East,Iran,Alborz,Karaj,Central,Garmdarreh,35.7558,51.0684,1,Twitter,New media,"On 1 March 2026, Israeli forces targeted a missile base in a joint missile operation or air/drone strikes (coded as air/drone strikes by default) in Garmdarreh city (Karaj, Alborz). Casualties unknown. US forces were excluded as actors in this event because the reported location falls outside the declared US strike zones at the time of reporting. Israel and the United States launched a joint operation codenamed 'Roaring Lion' by Israel and 'Epic Fury' by the United States on 28 February 2026.",0,US-Iran regional conflict,1773059279,,,,
IRN35693,2026-03-01,2026,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,8,Military Forces of Iran (1989-) Islamic Revolutionary Guard Corps,,1,18,,364,Middle East,Iran,Kermanshah,Islamabad-e-Gharb,Central,Eslamabad-e Gharb,34.1056,46.5271,1,Twitter,New media,"On 1 March 2026, Israeli forces targeted the Nabi Akram IRGC Base in a joint missile operation or air/drone strikes (coded as air/drone strikes by default) in Eslamabad-e Gharb city (Islamabad-e-Gharb, Kermanshah). Casualties unknown. US forces were excluded as actors in this event because the reported location falls outside the declared US strike zones at the time of reporting. Israel and the United States launched a joint operation codenamed 'Roaring Lion' by Israel and 'Epic Fury' by the United States on 28 February 2026.",0,US-Iran regional conflict,1773059279,,,,
IRN35711,2026-03-01,2026,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),,6,,,0,60,,364,Middle East,Iran,Tehran,Tehran,Central,Tehran - District 6,35.7252,51.4029,1,Mehr News Agency,National,"On 1 March 2026, local residents staged a rally in Enqelab square in Tehran - District 6 (Tehran, Tehran) following the confirmed death of Iran's Supreme Leader Ali Khamenei, chanting slogans and condemning the U.S. and Israeli airstrikes on Iranian military bases.",0,crowd size=no reports; US-Iran regional conflict,1772461109,,,,
IRN36065,2026-03-01,2026,2,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,8,Military Forces of Iran (1989-),,1,18,,364,Middle East,Iran,Isfahan,Shahinshahro Meymeh,Central,Shahin Shahr,32.8579,51.5529,1,CTP-ISW,National,"Around 1 March 2026 (between 1 - 2 March), Israeli forces struk (coded as air/drone strikes by default) the Iran Aircraft Manufacturing Industrial Company (HESA), damaging at least five buildings, in Shahin Shahr (Shahin Shahr, Isfahan). Casualties unknown. US forces were excluded as actors in this event because the reported location falls outside the declared US strike zones at the time of reporting. Israel and the United States launched a joint operation codenamed 'Roaring Lion' by Israel and 'Epic Fury' by the United States on 28 February 2026.",0,US-Iran regional conflict,1773059279,,,,
ARE95,2026-03-01,2026,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Iran (1989-) Islamic Revolutionary Guard Corps,,8,Civilians (International),,7,78,Civilian targeting,784,Middle East,United Arab Emirates,Abu Dhabi,Abu Dhabi,,Abu Dhabi,24.4667,54.3667,3,Ministry of Defense (United Arab Emirates),National,"On 1 March 2026, Iranian forces (coded as IRGC by default) launched around 19 one-way drones that directly impacted unspecified civilian sites in the UAE (coded to capital Abu Dhabi) (Abu Dhabi). On the same day, the UAE announced the light injury of 54 civilians of various nationalities due to Iranian attacks. Injuries coded to this event.",0,US-Iran regional conflict,1772804399,,,,
IRN36572,2026-03-01,2026,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,8,Military Forces of Iran (1989-) Islamic Revolutionary Guard Corps,Civilians (Iran),1,18,,364,Middle East,Iran,Kurdistan,Divandarreh,Central,Divandarreh,35.9139,47.0239,1,Hengaw; Mamlekate,Local partner-Other,"On 1 March 2026, Israeli forces attacked (coded as air/drone strikes by default) military centres in Divandarreh (Divandarreh, Kurdistan), killing one civilian. Casualties of soldiers unknown. Israel and the United States launched a joint operation codenamed 'Roaring Lion' by Israel and 'Epic Fury' by the United States on 28 February 2026. US forces were excluded as actors in this event because the reported location falls outside the declared US strike zones at the time of reporting.",1,US-Iran regional conflict,1773055757,,,,
JOR4075,2026-03-01,2026,1,Strategic developments,Strategic developments,Disrupted weapons use,Military Forces of Jordan (1999-),,1,Military Forces of Iran (1989-) Islamic Revolutionary Guard Corps,,8,18,,400,Middle East,Jordan,Amman,Qasabat Amman,,Amman,31.9552,35.9450,1,Al Jazeera,Regional,"Interception: On 1 March 2026, Jordanian forces intercepted missiles, likely launched by Iranian forces (coded as IRGC by default) in capital Amman airspace (Qasabat Amman, Jordan).",0,US-Iran regional conflict,1773058167,,,,
IRN36593,2026-03-01,2026,2,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,8,,,0,80,,364,Middle East,Iran,Kermanshah,Solas-e-Babajani,Central,Salas e Babajani,34.7387,46.1496,1,Twitter,New media,"Around 1 March 2026 (week of), Israeli forces struck unspecified targets in the Nowsud and border areas in Salas e Babajani (Solas-e-Babajani, Kermanshah). Israel and the United States launched a joint operation codenamed 'Roaring Lion' by Israel and 'Epic Fury' by the United States on 28 February 2026. US forces were excluded as actors in this event because the reported location falls outside the declared US strike zones at the time of reporting. Casualties unknown.",0,US-Iran regional conflict,1773059279,,,,
IRN36594,2026-03-01,2026,2,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,8,Military Forces of Iran (1989-),,1,18,,364,Middle East,Iran,Kurdistan,Divandarreh,Central,Divandarreh,35.9139,47.0239,1,Twitter,New media,"Around 1 March 2026 (week of), Israeli forces struck a military base in Divandarreh (Kurdistan). Israel and the United States launched a joint operation codenamed 'Roaring Lion' by Israel and 'Epic Fury' by the United States on 28 February 2026. US forces were excluded as actors in this event because the reported location falls outside the declared US strike zones at the time of reporting. Casualties unknown.",0,US-Iran regional conflict,1773059279,,,,
IRN36595,2026-03-01,2026,2,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,8,,,0,80,,364,Middle East,Iran,Kurdistan,Divandarreh,Central,Divandarreh,35.9139,47.0239,2,Twitter,New media,"Around 1 March 2026 (week of), Israeli forces struck the Divandarreh-Saqqez road (Kurdistan). Israel and the United States launched a joint operation codenamed 'Roaring Lion' by Israel and 'Epic Fury' by the United States on 28 February 2026. US forces were excluded as actors in this event because the reported location falls outside the declared US strike zones at the time of reporting. Casualties unknown.",0,US-Iran regional conflict,1773059279,,,,
IRN36596,2026-03-01,2026,2,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,8,Police Forces of Iran (1989-),,1,18,,364,Middle East,Iran,Kurdistan,Bijar,Central,Bijar,35.8668,47.6051,1,Twitter,New media,"Around 1 March 2026 (week of), Israeli forces struck a security center (coded as Police) and the city of Bijar (Kurdistan). Israel and the United States launched a joint operation codenamed 'Roaring Lion' by Israel and 'Epic Fury' by the United States on 28 February 2026. US forces were excluded as actors in this event because the reported location falls outside the declared US strike zones at the time of reporting. Casualties unknown.",0,US-Iran regional conflict,1773059279,,,,
IRN36597,2026-03-01,2026,2,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,8,Military Forces of Iran (1989-),,1,18,,364,Middle East,Iran,Kurdistan,Qorveh,Central,Qorveh,35.1664,47.8056,1,Twitter,New media,"Around 1 March 2026 (week of), Israeli forces struck the Qorveh industrial zone and a military base in Qorveh (Kurdistan). Israel and the United States launched a joint operation codenamed 'Roaring Lion' by Israel and 'Epic Fury' by the United States on 28 February 2026. US forces were excluded as actors in this event because the reported location falls outside the declared US strike zones at the time of reporting. Casualties unknown.",0,US-Iran regional conflict,1773059279,,,,
IRN36598,2026-03-01,2026,2,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,8,,,0,80,,364,Middle East,Iran,Kurdistan,Dehgolan,Central,Dehgolan,35.2780,47.4184,2,Twitter,New media,"Around 1 March 2026 (week of), Israeli forces struck the Dehgolan-Sanandaj road (Kurdistan). Israel and the United States launched a joint operation codenamed 'Roaring Lion' by Israel and 'Epic Fury' by the United States on 28 February 2026. US forces were excluded as actors in this event because the reported location falls outside the declared US strike zones at the time of reporting. Casualties unknown.",0,US-Iran regional conflict,1773059279,,,,
IRN36599,2026-03-01,2026,2,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,8,Military Forces of Iran (1989-),Police Forces of Iran (1989-),1,18,,364,Middle East,Iran,West Azerbaijan,Khoy,Central,Khvoy,38.5503,44.9521,1,Twitter,New media,"Around 1 March 2026 (week of), Israeli forces struck a military base, a security center (coded as police) and the city of Khvoy (Khoy, West Azerbaijan). Israel and the United States launched a joint operation codenamed 'Roaring Lion' by Israel and 'Epic Fury' by the United States on 28 February 2026. US forces were excluded as actors in this event because the reported location falls outside the declared US strike zones at the time of reporting. Casualties unknown.",0,US-Iran regional conflict,1773059279,,,,
IRN36600,2026-03-01,2026,2,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,8,,,0,80,,364,Middle East,Iran,West Azerbaijan,Salmas,Central,Salmas,38.1973,44.7653,1,Twitter,New media,"Around 1 March 2026 (week of), Israeli forces struck a military base and the city of Salmas (Salmas, West Azerbaijan). Israel and the United States launched a joint operation codenamed 'Roaring Lion' by Israel and 'Epic Fury' by the United States on 28 February 2026. US forces were excluded as actors in this event because the reported location falls outside the declared US strike zones at the time of reporting. Casualties unknown.",0,US-Iran regional conflict,1773059279,,,,
IRN36601,2026-03-01,2026,2,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,8,Police Forces of Iran (1989-) Islamic Republic of Iran Border Guard Command,,1,18,,364,Middle East,Iran,West Azerbaijan,Chaldoran,Central,Seyah Cheshmeh,39.0651,44.3842,2,Twitter,New media,"Around 1 March 2026 (week of), Israeli forces struck a Police border military base in Chaldoran district (coded to Seyah Cheshmeh, West Azerbaijan). Israel and the United States launched a joint operation codenamed 'Roaring Lion' by Israel and 'Epic Fury' by the United States on 28 February 2026. US forces were excluded as actors in this event because the reported location falls outside the declared US strike zones at the time of reporting. Casualties unknown.",0,US-Iran regional conflict,1773059279,,,,
